folder_name,graph_file,cnt_d0,cnt_d1,cnt_d2,cnt_d3,cnt_d4,cnt_d5,cnt_d6,uts_mean,uts_std,strain_break_mean,strain_break_std,toughness_mean,toughness_std,num_directions,total_nodes,lambda_2,assortativity,avg_path_len,max_betweenness,deg_mean,deg_std,deg_skew,deg_entropy,graph_energy,avg_eigenvector_cent,frac_loops,frac_dangling,fraction_active_nodes,lambda_2_core,avg_path_core,core_density,cyclomatic_idx,cyclomatic_norm,num_bridges,num_articulations,max_k_core,mean_k_core
14_25_17_33_67_12_48,data/mechanics/14_25_17_33_67_12_48/network_N6x6x6_trial469.gpickle,14,25,17,33,67,12,48,3.6888799999999997,0.47210276021222336,12.8971,1.0646428728295072,19.457798397666668,5.083548633809593,3,216,0.28964449073477594,-0.21921657189619315,5.065169203487513,0.04712858679261416,3.5833333333333335,1.8212988853095007,-0.33161919446448546,1.7719496649346387,319.45307595442256,0.0584429959414767,0.0,0.11574074074074074,0.8194444444444444,0.36794223848372054,4.812403697996919,0.023240883410374936,186,0.9207920792079208,25,25,3,2.6435643564356437
14_25_20_29_59_28_41,data/mechanics/14_25_20_29_59_28_41/network_N6x6x6_trial7.gpickle,14,25,20,29,59,28,41,3.56456,0.23948086645909733,13.130466666666665,1.379361768677416,17.991884348350002,3.4505048212258025,3,216,0.21563503450291588,-0.03895111170195009,5.153342199891631,0.05011906862219007,3.5833333333333335,1.8162078931419472,-0.38464566411476947,1.8515848290396002,320.7983244281276,0.058050723049240346,0.0,0.11574074074074074,0.8101851851851852,0.35229697074028504,4.864630541871922,0.023645320197044337,186,0.9207920792079208,27,25,3,2.5841584158415842
14_25_39_29_35_38_36,data/mechanics/14_25_39_29_35_38_36/network_N6x6x6_trial7.gpickle,14,25,39,29,35,38,36,3.728056666666667,0.41712707970380225,14.238733333333334,1.2048250227960724,20.779580232249998,0.6281165901951022,3,216,0.16705970995430078,-0.03836890158516846,5.290084232303827,0.06560254888356107,3.4074074074074074,1.851110962903674,-0.16439123001686323,1.904809335873356,312.54576074035276,0.05445624138457199,0.0,0.11574074074074074,0.8055555555555556,0.27157912938974094,4.991362700152814,0.022589861138794763,167,0.8267326732673267,28,27,3,2.400990099009901
14_26_43_19_49_11_54,data/mechanics/14_26_43_19_49_11_54/network_N6x6x6_trial469.gpickle,14,26,43,19,49,11,54,3.3442833333333333,0.2477268531176133,12.088716666666668,1.8180605510329466,14.050699909000002,3.761070866769626,3,216,0.13616588938946006,-0.09732519261520835,5.32362937786316,0.07548837133012608,3.4444444444444446,1.935694598909371,-0.08430499534182119,1.8020634109025386,311.0973685772673,0.054347115158252635,0.0,0.12037037037037036,0.8009259259259259,0.27194113243948353,4.984675359591343,0.023054173948111305,171,0.8465346534653465,29,26,3,2.4306930693069306
14_27_14_47_50_28_36,data/mechanics/14_27_14_47_50_28_36/network_N6x6x6_trial26.gpickle,14,27,14,47,50,28,36,3.86252,0.25264748577151275,12.963799999999999,1.3676317730539413,17.608242799533333,2.862519141183823,3,216,0.22154782913397003,-0.15229789048008752,5.1601891532436825,0.060727630918648114,3.4814814814814814,1.7794166828313558,-0.30731804583189404,1.8486687029043043,317.35886606850494,0.058334284990267896,0.0,0.125,0.8055555555555556,0.323114161401405,4.861736761676965,0.023121387283236993,175,0.8663366336633663,28,26,3,2.5693069306930694
14_27_1_4_143_23_4,data/mechanics/14_27_1_4_143_23_4/network_N6x6x6_trial10095.gpickle,14,27,1,4,143,23,4,4.2871999999999995,0.2056738011188266,11.938733333333333,0.9249342330974428,16.185616717608337,3.7720524088084777,3,216,0.27862971482225507,-0.029458209786080027,5.114723412639772,0.0493852510039472,3.4814814814814814,1.4528482975118187,-1.2721627392435204,1.1214455281507074,323.5557731859573,0.06397138830642655,0.0,0.125,0.8101851851851852,0.4052938224034414,4.808013136288999,0.02292282430213465,175,0.8663366336633663,27,24,3,2.717821782178218
14_28_19_30_68_32_25,data/mechanics/14_28_19_30_68_32_25/network_N6x6x6_trial14.gpickle,14,28,19,30,68,32,25,3.3149599999999997,0.6766238980901181,12.3304,1.3608463469473695,14.777187169762499,4.581141964775176,3,216,0.2104176038760314,-0.15219344824769285,5.229299049307916,0.06422960923770549,3.4166666666666665,1.721998193314319,-0.3973471471302972,1.8265248918655637,314.53998048090483,0.058532000035755406,0.0,0.12962962962962962,0.8055555555555556,0.28270043042199233,4.951298917015481,0.022656301906850043,168,0.8316831683168316,28,28,3,2.5841584158415842
14_28_21_32_42_40_39,data/mechanics/14_28_21_32_42_40_39/network_N6x6x6_trial2.gpickle,14,28,21,32,42,40,39,3.8134766666666664,0.447684057145463,12.080366666666668,0.5903153582808274,16.215543569199998,1.328507916032909,3,216,0.25750971201101536,-0.14069035386062928,5.135215014038717,0.051753480770893194,3.5555555555555554,1.8575837219222764,-0.3519339464007174,1.8914670404951945,317.41150977461507,0.058130445094566045,0.0,0.12962962962962962,0.8009259259259259,0.3519765829669444,4.839763409060358,0.023860733969619574,183,0.905940594059406,29,26,3,2.51980198019802
14_28_22_46_20_58_28,data/mechanics/14_28_22_46_20_58_28/network_N6x6x6_trial100.gpickle,14,28,22,46,20,58,28,3.4476533333333332,0.4570470063595452,11.9471,1.1815072774497273,14.898252342536665,2.1928331025693413,3,216,0.13814025041829756,-0.0412314205512866,5.30082261957539,0.056361440090778085,3.462962962962963,1.8228281136633788,-0.30746724244727824,1.8424495489824126,314.01000128570774,0.05477925220213867,0.0,0.12962962962962962,0.7962962962962963,0.29096935375792576,4.949884400924793,0.023391812865497075,173,0.8564356435643564,30,29,3,2.4257425742574257
14_28_25_44_29_24_52,data/mechanics/14_28_25_44_29_24_52/network_N6x6x6_trial3.gpickle,14,28,25,44,29,24,52,2.9332133333333332,0.3059603940962874,12.022133333333334,0.9969397619158785,13.737276577549999,4.805017844182232,3,216,0.09377235967627486,0.1112838930233127,5.40968425200729,0.08110774415852141,3.509259259259259,1.9244786228539081,-0.16415337540281022,1.872434367046107,316.62278708376874,0.05304087633078194,0.0,0.12962962962962962,0.7685185185185185,0.27929340098502875,4.891858342460752,0.025045637093829867,178,0.8811881188118812,36,34,3,2.4158415841584158
14_29_22_35_32_38_46,data/mechanics/14_29_22_35_32_38_46/network_N6x6x6_trial2.gpickle,14,29,22,35,32,38,46,3.049963333333333,0.8387903760508675,11.322066666666666,0.8206582737182526,13.281685966224167,4.770128001467972,3,216,0.23299826560934322,0.0009734639702035856,5.197527215408108,0.04923327488423315,3.574074074074074,1.9134209411984437,-0.30190060914496486,1.8924644030178406,317.7755883907839,0.05672300137898811,0.0,0.13425925925925927,0.7916666666666666,0.333112227793092,4.856002751977984,0.024423804609563123,185,0.9158415841584159,31,29,3,2.5247524752475248
14_29_31_25_38_30_49,data/mechanics/14_29_31_25_38_30_49/network_N6x6x6_trial257.gpickle,14,29,31,25,38,30,49,3.255603333333333,0.09213037296256993,12.4721,0.9496329712051911,15.695030034,2.4975238200327663,3,216,0.2363629215535155,-0.031741261401820604,5.229742377222797,0.059006155961105936,3.5277777777777777,1.9386819373793596,-0.2269270244649651,1.891541042999656,315.375302455898,0.055116678316725114,0.0,0.13425925925925927,0.7916666666666666,0.31228649752035276,4.910354317165463,0.024079807361541108,180,0.8910891089108911,31,30,3,2.4356435643564356
14_29_33_26_25_43_46,data/mechanics/14_29_33_26_25_43_46/network_N6x6x6_trial12.gpickle,14,29,33,26,25,43,46,3.607806666666667,0.12432019367566796,10.838783333333334,1.2915020327338074,13.254283454833335,1.9137538335638837,3,216,0.14581466963648865,-0.13665323188308345,5.226047977932121,0.05409263522887181,3.537037037037037,1.9528039002168982,-0.2440322326291327,1.8890994908499044,314.49116257412777,0.05377614878917065,0.0,0.13425925925925927,0.7824074074074074,0.3707737078307608,4.812059735136658,0.024584389969005353,181,0.8960396039603961,33,30,3,2.48019801980198
14_29_34_26_24_39_50,data/mechanics/14_29_34_26_24_39_50/network_N6x6x6_trial39.gpickle,14,29,34,26,24,39,50,2.83618,1.0562945831853285,11.938783333333333,2.4907542366163353,15.395372417083335,8.989006009348145,3,216,0.12391663033467747,-0.1366497493346525,5.269986700162554,0.06883660709565825,3.5462962962962963,1.973829982824608,-0.22419634892342455,1.8847298155149819,312.6532152552845,0.055771508939466495,0.0,0.13425925925925927,0.7916666666666666,0.2500932176468723,4.91173030615755,0.024217406260749915,182,0.900990099009901,31,29,3,2.4207920792079207
14_29_35_19_25_74_20,data/mechanics/14_29_35_19_25_74_20/network_N6x6x6_trial850.gpickle,14,29,35,19,25,74,20,3.943706666666667,0.7081025610429296,12.305416666666666,2.2772921911535398,16.000844305666664,5.935121487883839,3,216,0.16280550850128978,-0.011076748684711729,5.28106989803458,0.06240107771170431,3.4537037037037037,1.8428252226126585,-0.3747638040492311,1.792559600135986,313.42220953905894,0.055165447015067294,0.0,0.13425925925925927,0.7685185185185185,0.3363075379749566,4.84249726177437,0.02460752099306316,172,0.8514851485148515,36,31,3,2.4455445544554455
14_2_14_75_77_27_7,data/mechanics/14_2_14_75_77_27_7/network_N6x6x6_trial2.gpickle,14,2,14,75,77,27,7,4.05878,0.3273459290516176,13.730383333333334,2.6896429441883583,20.769513133683333,9.44144903099589,3,216,0.297790574804013,-0.16915752981571489,5.14698783311167,0.053938913056701905,3.425925925925926,1.285270570330417,-0.8692039145573434,1.5041048335461642,325.1700995395048,0.06453123888729893,0.0,0.009259259259259259,0.9259259259259259,0.31311776412304476,5.125326633165829,0.018492462311557788,169,0.8366336633663366,2,2,3,2.757425742574257
14_2_16_67_88_21_8,data/mechanics/14_2_16_67_88_21_8/network_N6x6x6_trial3.gpickle,14,2,16,67,88,21,8,3.8594966666666672,0.6355470404480085,13.313766666666666,1.5215595077273698,19.24083925105,5.190036871147953,3,216,0.25730967783122966,-0.15786795573082385,5.1986109058667065,0.0626716567607517,3.425925925925926,1.2816634424443165,-0.8973317670566385,1.491088290876399,325.7358992873202,0.05773508702720679,0.0,0.009259259259259259,0.9259259259259259,0.2593930275632046,5.182613065326633,0.018492462311557788,169,0.8366336633663366,2,2,2,1.99009900990099
